"","item","itemLabel","birthdate","deathdate"
"3410","http://www.wikidata.org/entity/Q27996528","Daniel Laumesfeld","1955","1991"
"3411","http://www.wikidata.org/entity/Q28006730","Patrice Contamine de Latour","1867","1926"
"3412","http://www.wikidata.org/entity/Q28019663","Michel Suhner","1949","1989"
"3413","http://www.wikidata.org/entity/Q28028099","Eugène Nus","1816","1894"
"3414","http://www.wikidata.org/entity/Q28057034","Marie-Paule Salonne","1902","1947"
"3415","http://www.wikidata.org/entity/Q28132257","Antony Rénal","1805","1866"
"3418","http://www.wikidata.org/entity/Q28496403","Alcide Ducos du Hauron","1830","1909"
"3419","http://www.wikidata.org/entity/Q23662383","Louis Calemard de Lafayette","1817","1870"
"3421","http://www.wikidata.org/entity/Q23692127","Charles Coligny","1834","1874"
"3422","http://www.wikidata.org/entity/Q23765777","Louis Piéchaud","1892","1965"
"3423","http://www.wikidata.org/entity/Q23765898","Gustave de Penmarch","1822","1901"
"3424","http://www.wikidata.org/entity/Q23765941","Émile Rochard","1851","1918"
"3425","http://www.wikidata.org/entity/Q23765949","Maurice Trubert","1857","1922"
"3426","http://www.wikidata.org/entity/Q23766423","Jean-Baptiste-Rose-Bonaventure Violet d'Épagny","1787","1868"
"3428","http://www.wikidata.org/entity/Q23894820","Paul Rougier","1884","1980"
"3429","http://www.wikidata.org/entity/Q23901680","Francis Tourte","1816","1891"
"3430","http://www.wikidata.org/entity/Q23909745","Émile Colliot","1824","1881"
"3431","http://www.wikidata.org/entity/Q23926144","Joseph Vassivière","1879","1935"
"3432","http://www.wikidata.org/entity/Q23969603","Eugène Hubert","1846","1904"
"3434","http://www.wikidata.org/entity/Q23999236","Paul Bru","1858","1929"
"3435","http://www.wikidata.org/entity/Q24010946","Jean-Michel-Pascal Buhan","1770","1822"
"3436","http://www.wikidata.org/entity/Q24046187","Joseph Pain","1773","1830"
"3438","http://www.wikidata.org/entity/Q24205886","Charles Guéret","1885","1932"
"3439","http://www.wikidata.org/entity/Q24237700","Arthur Péricaud","1828","1899"
"3440","http://www.wikidata.org/entity/Q24248545","Pierre de Rozières","1887","1915"
"3443","http://www.wikidata.org/entity/Q24579031","Marius Bourrelly","1820","1896"
"3444","http://www.wikidata.org/entity/Q24625745","François de Montherot","1784","1869"
"3445","http://www.wikidata.org/entity/Q24845159","Arlette Humbert-Laroche","1915","1945"
"3448","http://www.wikidata.org/entity/Q25249306","Pierre Pascal","1909","1990"
"3449","http://www.wikidata.org/entity/Q25323621","Alphonse Tavernier","1852","1933"
"3451","http://www.wikidata.org/entity/Q25410541","Emilio Biemont","1839","1926"
"3452","http://www.wikidata.org/entity/Q28803365","Raymond de Casteras","1880","1976"
"3454","http://www.wikidata.org/entity/Q28952297","Zoé Fleurentin","1815","1863"
"3455","http://www.wikidata.org/entity/Q29021237","Henri Bouvelet","1888","1912"
"3457","http://www.wikidata.org/entity/Q29110533","Gaston Habrekorn","1866","1917"
"3458","http://www.wikidata.org/entity/Q29616967","Adolphe Pelleport","1842","1881"
"3459","http://www.wikidata.org/entity/Q29630041","Raoul Nativel","1897","1958"
"3460","http://www.wikidata.org/entity/Q29645976","Jean Gaudry","1933","1991"
"3462","http://www.wikidata.org/entity/Q30230603","Béat-Antoine-François de Hennezel d'Essert","1733","1810"
"3463","http://www.wikidata.org/entity/Q30278346","Marguerite Grépon","1891","1982"
"3465","http://www.wikidata.org/entity/Q31072335","Q31072335","1816","1888"
"3466","http://www.wikidata.org/entity/Q31362663","Jules Palmade","1898","1967"
"3467","http://www.wikidata.org/entity/Q32040785","Joseph Louis Renaut","1844","1917"
"3468","http://www.wikidata.org/entity/Q33138911","Lucy Ditte","1861","1920"
"3469","http://www.wikidata.org/entity/Q33186007","Marguerite Chevron","1818","1862"
"3470","http://www.wikidata.org/entity/Q33518002","Joseph Pétasse","1803","1892"
"3471","http://www.wikidata.org/entity/Q34013771","Étienne Héron de Villefosse","1825","1892"
"3472","http://www.wikidata.org/entity/Q34370606","Léon Barbey d'Aurevilly","1809","1876"
"3473","http://www.wikidata.org/entity/Q34651286","Ovida Delect","1926","1996"
"3474","http://www.wikidata.org/entity/Q35440802","Emmanuel Dénarié","1857","1926"
"3475","http://www.wikidata.org/entity/Q35829023","Ernest Lafond","1807","1881"
"3476","http://www.wikidata.org/entity/Q38200524","Jean Jausion","1917","1944"
"3477","http://www.wikidata.org/entity/Q41098200","Marcel Ormoy","1891","1934"
"3478","http://www.wikidata.org/entity/Q41876247","Ange Pechméja","1819","1887"
"3479","http://www.wikidata.org/entity/Q42219238","Auguste Lebras","1811","1832"
"3481","http://www.wikidata.org/entity/Q42307325","Henry Mériot","1856","1938"
"3482","http://www.wikidata.org/entity/Q42664189","Loÿs Labèque","1869","1941"
"3483","http://www.wikidata.org/entity/Q42915019","Gustave Laffon","1835","1906"
"3484","http://www.wikidata.org/entity/Q43182882","Achille Richard","1879","1923"
"3485","http://www.wikidata.org/entity/Q43756981","Jean Turlais","1922","1945"
"3487","http://www.wikidata.org/entity/Q44152729","Jaume Boher","1820","1908"
"3488","http://www.wikidata.org/entity/Q45025505","Charles Lebaigue","1820","1903"
"3490","http://www.wikidata.org/entity/Q46009334","Joseph-Guillaume-Anatole Faugère-Dubourg","1829","1887"
"3491","http://www.wikidata.org/entity/Q46707667","Camille Armel","1897","1978"
"3493","http://www.wikidata.org/entity/Q47091516","Jacques-Eugène Bazin","1817","1881"
"3494","http://www.wikidata.org/entity/Q47106892","Frédéric Saisset","1873","1953"
"3495","http://www.wikidata.org/entity/Q47200447","Gabriel Sarrazin","1853","1935"
"3496","http://www.wikidata.org/entity/Q47344069","Jehanne d'Orliac","1883","1974"
"3498","http://www.wikidata.org/entity/Q47482022","Léon Geneix","1903","1990"
"3500","http://www.wikidata.org/entity/Q48758450","Louis Duchemin","1782","1859"
"3503","http://www.wikidata.org/entity/Q49872147","Fabrice Hélion","1947","1990"
"3504","http://www.wikidata.org/entity/Q50322262","Raoul Guillard","1850","1950"
"3505","http://www.wikidata.org/entity/Q50322438","Maxime Formont","1864","1940"
"3506","http://www.wikidata.org/entity/Q50323011","Louis Hennevé","1885","1972"
"3507","http://www.wikidata.org/entity/Q50323441","Georges Delaume","1889","1961"
"3508","http://www.wikidata.org/entity/Q50323594","Charles Dhers","1909","1982"
"3509","http://www.wikidata.org/entity/Q50357667","Eugène de Chambure","1813","1897"
"3510","http://www.wikidata.org/entity/Q50376957","Raymond Février","1854","1920"
"3511","http://www.wikidata.org/entity/Q50378544","Annie Spillebout","1916","1998"
"3512","http://www.wikidata.org/entity/Q50379319","Henri Bernet","1895","1983"
"3513","http://www.wikidata.org/entity/Q50379329","Marcel Béguey","1911","1990"
"3514","http://www.wikidata.org/entity/Q50384176","Gaston Luce","1880","1965"
"3515","http://www.wikidata.org/entity/Q50384861","Éléonor Daubrée","1881","1961"
"3516","http://www.wikidata.org/entity/Q50385203","Honoré Broutelle","1866","1929"
"3517","http://www.wikidata.org/entity/Q50385642","Gaston Gérardot de Sermoise","1894","1932"
"3518","http://www.wikidata.org/entity/Q50668381","Jeanne Burgues-Brun","1886","1970"
"3519","http://www.wikidata.org/entity/Q50826028","Théodore d'Artois","1786","1845"
"3521","http://www.wikidata.org/entity/Q51237099","Jeanne Herter-Eymond","1878","1927"
"3522","http://www.wikidata.org/entity/Q51272938","Charles de Nugent","1806","1881"
"3524","http://www.wikidata.org/entity/Q51683104","Gilbert Gratiant","1895","1985"
"3526","http://www.wikidata.org/entity/Q52148332","Raphaël Jacquemin","1821","1881"
"3528","http://www.wikidata.org/entity/Q52156905","Alex Smadja","1897","1977"
"3529","http://www.wikidata.org/entity/Q52158892","Edmond Arnould","1811","1861"
"3530","http://www.wikidata.org/entity/Q52671473","Adrienne des Mazis","1882","1935"
"3531","http://www.wikidata.org/entity/Q54351142","Georges Gillet","1855","1932"
"3532","http://www.wikidata.org/entity/Q54365956","Jacques Heugel","1890","1979"
"3534","http://www.wikidata.org/entity/Q54974285","Hélène Maurras","1903","1985"
"3535","http://www.wikidata.org/entity/Q55025770","Cubières de Palmezeau","1752","1820"
"3536","http://www.wikidata.org/entity/Q55068622","Christian Horace Benedict Alfred Moquin-Tandon","1804","1863"
"3537","http://www.wikidata.org/entity/Q55181534","Georges-Eugène Bertin","1868","1938"
"3538","http://www.wikidata.org/entity/Q55415240","Fernand Mysor","1876","1931"
"3539","http://www.wikidata.org/entity/Q55456192","Georges Baumann","1887","1965"
"3541","http://www.wikidata.org/entity/Q55499424","Albert André Algoud","1892","1983"
"3542","http://www.wikidata.org/entity/Q55532923","Pierre Rieucau","1924","1987"
"3543","http://www.wikidata.org/entity/Q55590238","André Savoret","1898","1977"
"3544","http://www.wikidata.org/entity/Q55597436","Joan Badoa","1870","1945"
"3546","http://www.wikidata.org/entity/Q55672010","Guillaume Laforêt","1877","1937"
"3547","http://www.wikidata.org/entity/Q55672208","Marcel Coulon","1873","1959"
"3548","http://www.wikidata.org/entity/Q55761783","Jean Gaidan","1809","1883"
"3549","http://www.wikidata.org/entity/Q55762063","Moses Ensheim","1750","1839"
"3550","http://www.wikidata.org/entity/Q55836860","Isidore de Latour de Saint-Ybars","1807","1891"
"3553","http://www.wikidata.org/entity/Q56007349","Jules Canonge","1812","1870"
"3554","http://www.wikidata.org/entity/Q56007370","Stanislas Bellanger","1814","1859"
"3555","http://www.wikidata.org/entity/Q56072006","Pierre Fesquet","1827","1900"
"3557","http://www.wikidata.org/entity/Q56072414","Mathieu Lacroix","1819","1864"
"3559","http://www.wikidata.org/entity/Q56072951","Marius Richard","1868","1924"
"3560","http://www.wikidata.org/entity/Q56072998","Raoul Stéphan","1889","1965"
"3561","http://www.wikidata.org/entity/Q56102397","Antoine de Charbonnières","1764","1819"
"3562","http://www.wikidata.org/entity/Q60526144","Jacques Laurent","1918","1944"
"3565","http://www.wikidata.org/entity/Q60542019","Armand Dehorne","1882","1974"
"3567","http://www.wikidata.org/entity/Q60683428","Aristide Lomon","1842","1871"
"3568","http://www.wikidata.org/entity/Q60829088","Louis Delluc","1894","1974"
"3569","http://www.wikidata.org/entity/Q61608802","Pol Jouteau","1877","1948"
"3571","http://www.wikidata.org/entity/Q61676960","Q61676960","1736","1806"
"3572","http://www.wikidata.org/entity/Q61677133","Luc-André Marcel","1919","1992"
"3574","http://www.wikidata.org/entity/Q61744299","Jeanne Valcler","1872","1959"
"3577","http://www.wikidata.org/entity/Q61959180","Gabriel Azaïs","1805","1888"
"3578","http://www.wikidata.org/entity/Q61968643","Paul Leclercq","1871","1956"
"3579","http://www.wikidata.org/entity/Q62112633","Camille Roy","1851","1922"
"3580","http://www.wikidata.org/entity/Q62123056","René Salomé","1870","1946"
"3581","http://www.wikidata.org/entity/Q62272855","Roger Bonhomme","1908","1991"
"3582","http://www.wikidata.org/entity/Q62391233","Adine Joliveau","1756","1830"
"3583","http://www.wikidata.org/entity/Q62393234","Q62393234","1892","1972"
"3584","http://www.wikidata.org/entity/Q62528305","Juliette Portron","1872","1961"
"3586","http://www.wikidata.org/entity/Q62976146","Gabriel Gauny","1806","1889"
"3587","http://www.wikidata.org/entity/Q63106253","Jean Michel Frank","1922","1988"
"3588","http://www.wikidata.org/entity/Q63248302","Marie-Antoinette Boyer","1876","1967"
"3589","http://www.wikidata.org/entity/Q63248389","Cécile de Multedo","1887","1974"
"3590","http://www.wikidata.org/entity/Q63334254","Louis François Joseph Alhoy","1756","1826"
"3591","http://www.wikidata.org/entity/Q63616927","Alexis Mouzin","1846","1931"
"3593","http://www.wikidata.org/entity/Q64056198","Q64056198","1896","1967"
"3594","http://www.wikidata.org/entity/Q64348612","Pierre-Philippe Grappin","1738","1833"
"3597","http://www.wikidata.org/entity/Q66103699","Anne-Marie Goulinat","1908","1975"
"3598","http://www.wikidata.org/entity/Q66313721","Daniel Benoît","1844","1916"
"3599","http://www.wikidata.org/entity/Q56247144","Alphonse Le Flaguais","1805","1861"
"3601","http://www.wikidata.org/entity/Q56410787","Paul George","1882","1947"
"3602","http://www.wikidata.org/entity/Q56452288","Q56452288","1901","1993"
"3603","http://www.wikidata.org/entity/Q56525318","Prosper Coinquet","1825","1892"
"3607","http://www.wikidata.org/entity/Q57078380","Pierre Créange","1901","1943"
"3609","http://www.wikidata.org/entity/Q57778827","Serge Michenaud","1923","1973"
"3610","http://www.wikidata.org/entity/Q58035846","Daniel Lortsch","1855","1916"
"3611","http://www.wikidata.org/entity/Q59095302","Charles de Bussy","1875","1938"
"3612","http://www.wikidata.org/entity/Q59234676","Félix Jahyer","1834","1907"
"3613","http://www.wikidata.org/entity/Q59464533","Yves-Marie Goasdoué","1871","1938"
"3614","http://www.wikidata.org/entity/Q60218047","Auguste Loriquer","1903","1972"
"3615","http://www.wikidata.org/entity/Q60345747","Charles de Saint-Julien","1802","1869"
"3616","http://www.wikidata.org/entity/Q60458976","A. Gennevraye","1803","1888"
"3617","http://www.wikidata.org/entity/Q60472028","Maurice Hallé","1886","1954"
"3618","http://www.wikidata.org/entity/Q67599031","Auguste Roussel, de Méry","1817","1880"
"3619","http://www.wikidata.org/entity/Q67874990","Léontine de Mibielle","1816","1861"
"3620","http://www.wikidata.org/entity/Q71572578","Eugène Morival","1886","1960"
"3621","http://www.wikidata.org/entity/Q71760435","Sylvain Royé","1891","1916"
"3622","http://www.wikidata.org/entity/Q72360231","Pierre de Querlon","1880","1904"
"3624","http://www.wikidata.org/entity/Q76625560","Jacques Jarsaillon","1840","1893"
"3625","http://www.wikidata.org/entity/Q76825871","Q76825871","1802","1872"
"3626","http://www.wikidata.org/entity/Q77449716","Louis Protat","1819","1881"
"3629","http://www.wikidata.org/entity/Q89477308","Odette Elina","1910","1991"
"3630","http://www.wikidata.org/entity/Q90510673","Philippe Guthlin","1831","1888"
"3632","http://www.wikidata.org/entity/Q91777675","Sylvain Pitt","1860","1919"
"3634","http://www.wikidata.org/entity/Q93863554","Henri Solveen","1891","1956"
"3635","http://www.wikidata.org/entity/Q94082010","André Bardet","1891","1951"
"3636","http://www.wikidata.org/entity/Q94699403","Jean-Baptiste Castaignet","1852","1934"
"3637","http://www.wikidata.org/entity/Q94781905","Joseph Gravier","1890","1916"
"3638","http://www.wikidata.org/entity/Q95149744","Ivo Fleischmann","1921","1997"
"3639","http://www.wikidata.org/entity/Q81536531","Paul Sentenac","1884","1958"
"3641","http://www.wikidata.org/entity/Q84211970","Petru di Niolu","1893","1966"
"3642","http://www.wikidata.org/entity/Q85343249","Q85343249","1863","1899"
"3647","http://www.wikidata.org/entity/Q96598175","Q96598175","1824","1888"
"3649","http://www.wikidata.org/entity/Q97301825","Jean-Baptiste Paget-Pontus","1798","1880"
"3650","http://www.wikidata.org/entity/Q97763610","Félix Milliet","1811","1888"
"3651","http://www.wikidata.org/entity/Q98280196","Achille Steens","1871","1925"
"3652","http://www.wikidata.org/entity/Q98593403","Antoine Maurel","1815","1897"
"3653","http://www.wikidata.org/entity/Q98703747","Damien Dickès","1978","1997"
"3654","http://www.wikidata.org/entity/Q98821721","Q98821721","1854","1899"
"3656","http://www.wikidata.org/entity/Q99358506","Émile Mariotte","1849","1911"
"3657","http://www.wikidata.org/entity/Q99691845","Eugène Orieux","1823","1901"
"3658","http://www.wikidata.org/entity/Q100329122","Joseph Paul Schneider","1940","1998"
"3659","http://www.wikidata.org/entity/Q100452088","Q100452088","1888","1949"
"3660","http://www.wikidata.org/entity/Q100955413","René Flament","1889","1970"
"3661","http://www.wikidata.org/entity/Q101075850","Q101075850","1870","1940"
"3662","http://www.wikidata.org/entity/Q101090697","Q101090697","1856","1926"
"3664","http://www.wikidata.org/entity/Q101491937","Maurice Davau","1899","1993"
"3665","http://www.wikidata.org/entity/Q102211515","Q102211515","1865","1947"
"3666","http://www.wikidata.org/entity/Q102253352","Q102253352","1854","1936"
