"","item","itemLabel","birthdate","deathdate"
"1860","http://www.wikidata.org/entity/Q3425982","René Chalupt","1885","1957"
"1861","http://www.wikidata.org/entity/Q3426009","René Château","1906","1970"
"1862","http://www.wikidata.org/entity/Q3426010","René Christian-Frogé","1880","1958"
"1864","http://www.wikidata.org/entity/Q3426177","René Faralicq","1878","1951"
"1865","http://www.wikidata.org/entity/Q3426189","René Fernandat","1884","1959"
"1866","http://www.wikidata.org/entity/Q3426236","René Galand","1923","2017"
"1867","http://www.wikidata.org/entity/Q3426267","René Ghil","1862","1925"
"1868","http://www.wikidata.org/entity/Q3426323","René Guy Cadou","1920","1951"
"1869","http://www.wikidata.org/entity/Q3426438","René Kerambrun","1813","1852"
"1870","http://www.wikidata.org/entity/Q3426503","René Le Somptier","1884","1950"
"1871","http://www.wikidata.org/entity/Q3426666","René Ménard","1908","1980"
"1872","http://www.wikidata.org/entity/Q3427135","Renée Dunan","1892","1936"
"1873","http://www.wikidata.org/entity/Q3430205","Ricard de Saint-Hilaire","1779","1849"
"1874","http://www.wikidata.org/entity/Q3430315","Ricardo Paseyro","1925","2009"
"1875","http://www.wikidata.org/entity/Q3430702","Richard Demarcy","1942","2018"
"1876","http://www.wikidata.org/entity/Q3430952","Richard Lahautière","1813","1882"
"1877","http://www.wikidata.org/entity/Q3434367","Robert-Martin Lesuire","1737","1815"
"1878","http://www.wikidata.org/entity/Q3434419","Robert Allan","1927","1998"
"1879","http://www.wikidata.org/entity/Q3434436","Robert Angot","1581","1646"
"1880","http://www.wikidata.org/entity/Q3434638","Robert Boyaval","1923","2002"
"1881","http://www.wikidata.org/entity/Q3434669","Robert Bréchon","1920","2012"
"1882","http://www.wikidata.org/entity/Q3434759","Robert Caze","1853","1886"
"1883","http://www.wikidata.org/entity/Q3434873","Robert Crégut","1924","1996"
"1884","http://www.wikidata.org/entity/Q3434912","Robert Davreu","1944","2013"
"1885","http://www.wikidata.org/entity/Q3435052","Robert Enoch","1903","1944"
"1886","http://www.wikidata.org/entity/Q3435235","Robert Giraud","1921","1997"
"1887","http://www.wikidata.org/entity/Q3435707","Robert Le Masson","1900","1952"
"1888","http://www.wikidata.org/entity/Q3435761","Robert Ligou","1921","1983"
"1889","http://www.wikidata.org/entity/Q3435826","Robert Mallet","1915","2002"
"1890","http://www.wikidata.org/entity/Q3435865","Robert Marteau","1925","2011"
"1892","http://www.wikidata.org/entity/Q3435908","Robert Meyrat","1907","1997"
"1893","http://www.wikidata.org/entity/Q3436144","Robert Randau","1873","1950"
"1894","http://www.wikidata.org/entity/Q3436177","Robert Rius","1914","1944"
"1895","http://www.wikidata.org/entity/Q3436195","Robert Ruffi","1542","1634"
"1896","http://www.wikidata.org/entity/Q3436454","Robert Vallery-Radot","1885","1970"
"1897","http://www.wikidata.org/entity/Q3436609","Robert d'Humières","1868","1915"
"1898","http://www.wikidata.org/entity/Q3436616","Robert de Bedarieux","1888","1951"
"1899","http://www.wikidata.org/entity/Q3436735","Robert de Souza","1864","1946"
"1900","http://www.wikidata.org/entity/Q3438638","Roger Allard","1885","1961"
"1901","http://www.wikidata.org/entity/Q3438728","Roger Bordier","1923","2015"
"1902","http://www.wikidata.org/entity/Q3438929","Roger Dévigne","1885","1965"
"1903","http://www.wikidata.org/entity/Q3439122","Roger Judrin","1909","2000"
"1904","http://www.wikidata.org/entity/Q3439141","Roger Kowalski","1934","1975"
"1905","http://www.wikidata.org/entity/Q3439172","Roger Lapassade","1912","1999"
"1906","http://www.wikidata.org/entity/Q3439400","Roger Rabiniaux","1914","1986"
"1907","http://www.wikidata.org/entity/Q3439501","Roger Toulouse","1918","1994"
"1908","http://www.wikidata.org/entity/Q3439595","Roger de Beauvoir","1806","1866"
"1909","http://www.wikidata.org/entity/Q3439606","Roger Bontemps","1468","1536"
"1910","http://www.wikidata.org/entity/Q3439941","Roland Bacri","1926","2014"
"1911","http://www.wikidata.org/entity/Q3440418","Rolland Hénault","1940","2017"
"1912","http://www.wikidata.org/entity/Q3441610","Ronan Pichery","1891","1963"
"1913","http://www.wikidata.org/entity/Q3442378","Rose Harel","1826","1885"
"1914","http://www.wikidata.org/entity/Q3443076","Rouben Melik","1921","2007"
"1915","http://www.wikidata.org/entity/Q3455763","Régis Messac","1893","1945"
"1916","http://www.wikidata.org/entity/Q3460482","Sabas Maury","1863","1923"
"1917","http://www.wikidata.org/entity/Q3460571","Sabine Sicaud","1913","1928"
"1918","http://www.wikidata.org/entity/Q3469546","Salah Stétié","1928","2020"
"1920","http://www.wikidata.org/entity/Q3469945","Sallebray","1638","1660"
"1921","http://www.wikidata.org/entity/Q3470044","Salomon Certon","1552","1620"
"1922","http://www.wikidata.org/entity/Q3471153","Samuel Isarn","1637","1672"
"1923","http://www.wikidata.org/entity/Q3474572","Savinien Lapointe","1812","1893"
"1924","http://www.wikidata.org/entity/Q3479223","Serge Brindeau","1925","1997"
"1925","http://www.wikidata.org/entity/Q3087481","Hégésippe Moreau","1810","1838"
"1926","http://www.wikidata.org/entity/Q3087508","Lucie Delarue-Mardrus","1874","1945"
"1927","http://www.wikidata.org/entity/Q3087516","Julien Torma","1902","1933"
"1928","http://www.wikidata.org/entity/Q3087923","Tristan Derème","1889","1941"
"1929","http://www.wikidata.org/entity/Q3087938","Fritz Kieffer","1854","1933"
"1930","http://www.wikidata.org/entity/Q3089525","Frédéric-Auguste Cazals","1865","1941"
"1931","http://www.wikidata.org/entity/Q3089566","Frédéric Amouretti","1863","1903"
"1932","http://www.wikidata.org/entity/Q3089612","Frédéric Bataille","1850","1946"
"1933","http://www.wikidata.org/entity/Q3089841","Frédéric Gaëtan, marquis de La Rochefoucauld-Liancourt","1779","1863"
"1934","http://www.wikidata.org/entity/Q3089957","Frédéric Le Guyader","1847","1926"
"1935","http://www.wikidata.org/entity/Q3090215","Frédéric Soutras","1814","1884"
"1936","http://www.wikidata.org/entity/Q3090302","Frédéric de Courcy","1796","1862"
"1937","http://www.wikidata.org/entity/Q3090732","Fulgence Girard","1807","1873"
"1938","http://www.wikidata.org/entity/Q3091214","Joyce Mansour","1928","1986"
"1939","http://www.wikidata.org/entity/Q3091464","Xavier Forneret","1809","1884"
"1940","http://www.wikidata.org/entity/Q3091634","Louis Bellaud","1543","1588"
"1941","http://www.wikidata.org/entity/Q3092285","Félicie d'Ayzac","1801","1881"
"1942","http://www.wikidata.org/entity/Q3092360","Félix Arnaudin","1844","1921"
"1943","http://www.wikidata.org/entity/Q3092420","Félix Davin","1807","1836"
"1944","http://www.wikidata.org/entity/Q3092437","Félix Frank","1837","1895"
"1945","http://www.wikidata.org/entity/Q3092469","Felix Gras","1844","1901"
"1946","http://www.wikidata.org/entity/Q3092487","Félix Landreau","1903","1966"
"1947","http://www.wikidata.org/entity/Q3093542","Gabriel-Charles de Lattaignant","1697","1779"
"1948","http://www.wikidata.org/entity/Q3093553","Gabriel-Joseph Gros","1890","1980"
"1949","http://www.wikidata.org/entity/Q3093567","Gabriel-Tristan Franconi","1887","1918"
"1950","http://www.wikidata.org/entity/Q3093602","Gabriel Audisio","1900","1978"
"1951","http://www.wikidata.org/entity/Q3093617","Gabriel Bertin","1896","1945"
"1952","http://www.wikidata.org/entity/Q3093645","Gabriel Bounin","1520","1604"
"1953","http://www.wikidata.org/entity/Q3093685","Gabriel Cousin","1918","2010"
"1954","http://www.wikidata.org/entity/Q3093739","Gabriel Faure","1877","1962"
"1955","http://www.wikidata.org/entity/Q3093767","Gabriel Guéret","1641","1688"
"1956","http://www.wikidata.org/entity/Q3093896","Gabriel Nigond","1877","1937"
"1957","http://www.wikidata.org/entity/Q3093915","Gabriel Pomerand","1926","1972"
"1958","http://www.wikidata.org/entity/Q3093985","Gabriel Trarieux","1870","1940"
"1959","http://www.wikidata.org/entity/Q3093995","Gabriel Volland","1881","1947"
"1960","http://www.wikidata.org/entity/Q3094023","Gabriel de Lautrec","1867","1938"
"1961","http://www.wikidata.org/entity/Q3094143","Gabrielle Soumet","1814","1886"
"1962","http://www.wikidata.org/entity/Q3094202","Gace de La Bigne","1328","1380"
"1963","http://www.wikidata.org/entity/Q3098968","Gaston Crémieux","1836","1871"
"1964","http://www.wikidata.org/entity/Q3098970","Gaston Couté","1880","1911"
"1965","http://www.wikidata.org/entity/Q3098989","Gaston Dumestre","1875","1949"
"1969","http://www.wikidata.org/entity/Q3098999","Gaston Ferdière","1907","1990"
"1970","http://www.wikidata.org/entity/Q3099058","Gaston Le Révérend","1885","1962"
"1971","http://www.wikidata.org/entity/Q3099078","Gaston Massat","1909","1966"
"1972","http://www.wikidata.org/entity/Q3099122","Gaston Puel","1924","2013"
"1973","http://www.wikidata.org/entity/Q3099377","Gaude Roza","1903","1975"
"1974","http://www.wikidata.org/entity/Q3100323","Henri Chantavoine","1850","1918"
"1975","http://www.wikidata.org/entity/Q3100336","Odet de Turnèbe","1552","1581"
"1976","http://www.wikidata.org/entity/Q3100570","Marcela Delpastre","1925","1998"
"1977","http://www.wikidata.org/entity/Q3100617","Geneviève Clancy","1937","2005"
"1978","http://www.wikidata.org/entity/Q3100657","Geneviève Immè","1929","2012"
"1979","http://www.wikidata.org/entity/Q3100665","Geneviève Laporte","1926","2012"
"1980","http://www.wikidata.org/entity/Q3100683","Geneviève Pastre","1924","2012"
"1981","http://www.wikidata.org/entity/Q3101349","George-Day","1893","1971"
"1982","http://www.wikidata.org/entity/Q3102084","Georges-Emmanuel Clancier","1914","2018"
"1983","http://www.wikidata.org/entity/Q3102113","Georges-L. Godeau","1921","1999"
"1984","http://www.wikidata.org/entity/Q3102219","Georges Audibert","1885","1915"
"1985","http://www.wikidata.org/entity/Q3102269","Georges Belmont","1909","2008"
"1986","http://www.wikidata.org/entity/Q3102309","Georges Blanchard","1902","1976"
"1987","http://www.wikidata.org/entity/Q3102420","Georges Camuset","1840","1885"
"1988","http://www.wikidata.org/entity/Q3102606","Georges Desdevises Du Dézert","1854","1942"
"1989","http://www.wikidata.org/entity/Q3102664","Georges Duval","1847","1919"
"1990","http://www.wikidata.org/entity/Q3102685","Georges Faillet","1872","1933"
"1991","http://www.wikidata.org/entity/Q3102726","Georges Fourest","1867","1945"
"1992","http://www.wikidata.org/entity/Q3102739","Georges Gabory","1899","1978"
"1993","http://www.wikidata.org/entity/Q3102939","Georges Jean","1920","2011"
"1994","http://www.wikidata.org/entity/Q3103263","Georges Neveux","1900","1982"
"1996","http://www.wikidata.org/entity/Q3103265","Georges Normandy","1882","1946"
"1997","http://www.wikidata.org/entity/Q3103292","Georges Pancol","1888","1915"
"1998","http://www.wikidata.org/entity/Q3103377","Georges Périn","1838","1903"
"1999","http://www.wikidata.org/entity/Q3103663","Georges d'Esparbès","1863","1944"
"2000","http://www.wikidata.org/entity/Q3103751","Georgette de Montenay","1540","1581"
"2001","http://www.wikidata.org/entity/Q3104119","Germain Horellou","1864","1923"
"2002","http://www.wikidata.org/entity/Q3104166","Germaine Beaumont","1890","1983"
"2003","http://www.wikidata.org/entity/Q3105057","Giacomo Lamberti","1758","1815"
"2004","http://www.wikidata.org/entity/Q3105220","Giani Esposito","1930","1974"
"2006","http://www.wikidata.org/entity/Q3105539","Gil J Wolman","1929","1995"
"2007","http://www.wikidata.org/entity/Q3105587","Gilbert Baqué","1935","2015"
"2008","http://www.wikidata.org/entity/Q3105730","Gilbert Gaulmin","1585","1665"
"2009","http://www.wikidata.org/entity/Q3105834","Gilbert Prouteau","1917","2012"
"2010","http://www.wikidata.org/entity/Q3106111","Gilles Boileau","1631","1669"
"2011","http://www.wikidata.org/entity/Q3106163","Gilles Cormery","1950","1999"
"2012","http://www.wikidata.org/entity/Q3106164","Gilles Corrozet","1510","1568"
"2013","http://www.wikidata.org/entity/Q3568203","Wilfrid Lucas","1882","1976"
"2014","http://www.wikidata.org/entity/Q3568363","Willem van der Borcht","1622","1668"
"2015","http://www.wikidata.org/entity/Q3570595","Xavier Aubryet","1827","1880"
"2016","http://www.wikidata.org/entity/Q3570774","Xavier Privas","1863","1927"
"2017","http://www.wikidata.org/entity/Q3570825","Xavier Magallon","1866","1956"
"2018","http://www.wikidata.org/entity/Q3570829","Xavier de Langlais","1906","1975"
"2019","http://www.wikidata.org/entity/Q3571534","Yanette Delétang-Tardif","1902","1976"
"2020","http://www.wikidata.org/entity/Q3573575","Yves Cosson","1919","2012"
"2021","http://www.wikidata.org/entity/Q3573635","Yves Elléouët","1932","1975"
"2022","http://www.wikidata.org/entity/Q3573713","Yves Heurté","1926","2006"
"2023","http://www.wikidata.org/entity/Q3573751","Yves Landrein","1948","2012"
"2024","http://www.wikidata.org/entity/Q3573809","Yves Mabin Chennevière","1942","2020"
"2025","http://www.wikidata.org/entity/Q3573835","Yves Martin","1936","1999"
"2026","http://www.wikidata.org/entity/Q3579795","Édouard David","1863","1932"
"2027","http://www.wikidata.org/entity/Q3579858","Édouard Frémy","1843","1904"
"2028","http://www.wikidata.org/entity/Q3580020","Edouard Roditi","1910","1992"
"2032","http://www.wikidata.org/entity/Q3580050","Édouard Turquety","1807","1867"
"2033","http://www.wikidata.org/entity/Q3587707","Élie-Charles Flamand","1928","2016"
"2034","http://www.wikidata.org/entity/Q3587732","Élie Deleschaux","1824","1887"
"2035","http://www.wikidata.org/entity/Q3587835","Elisa Mercœur","1809","1835"
"2036","http://www.wikidata.org/entity/Q3587883","Élisabeth Guibert","1725","1788"
"2037","http://www.wikidata.org/entity/Q3588327","Émile Barthe","1874","1939"
"2038","http://www.wikidata.org/entity/Q3588364","Émile Boissier","1870","1905"
"2039","http://www.wikidata.org/entity/Q3588409","Émile Chevé","1829","1897"
"2040","http://www.wikidata.org/entity/Q3588431","Émile Cottinet","1860","1929"
"2041","http://www.wikidata.org/entity/Q3588458","Émile Despax","1881","1915"
"2042","http://www.wikidata.org/entity/Q3588522","Emile Gabory","1872","1954"
"2043","http://www.wikidata.org/entity/Q3588544","Émile Goudeau","1849","1906"
"2044","http://www.wikidata.org/entity/Q3588548","Émile Guiard","1852","1889"
"2045","http://www.wikidata.org/entity/Q3588553","Emile Guillaumin","1873","1951"
"2046","http://www.wikidata.org/entity/Q3588562","Émile Hinzelin","1857","1937"
"2047","http://www.wikidata.org/entity/Q3588584","Émile Joulain","1900","1989"
"2048","http://www.wikidata.org/entity/Q3588735","Émile Roux-Parassac","1874","1940"
"2049","http://www.wikidata.org/entity/Q3588765","Émile Storck","1899","1973"
"2053","http://www.wikidata.org/entity/Q3588774","Émile Trolliet","1856","1903"
"2054","http://www.wikidata.org/entity/Q3588815","Émile du Tiers","1848","1897"
"2055","http://www.wikidata.org/entity/Q3591990","Étienne-Augustin De Wailly","1770","1821"
"2056","http://www.wikidata.org/entity/Q3592051","Étienne Azéma","1778","1851"
"2057","http://www.wikidata.org/entity/Q3592097","Étienne Casimir Hippolyte Cordellier-Delanoue","1806","1854"
"2058","http://www.wikidata.org/entity/Q3592436","Étienne de Rouen","1150","1169"
"2059","http://www.wikidata.org/entity/Q3592730","Évariste Boulay-Paty","1804","1864"
"2060","http://www.wikidata.org/entity/Q3592796","Évelyne Voldeng","1943","2002"
"2061","http://www.wikidata.org/entity/Q3605229","Ademar Jordan","1198","1212"
"2062","http://www.wikidata.org/entity/Q3605232","Ademar de Rocaficha","1201","1300"
"2063","http://www.wikidata.org/entity/Q3176135","Jeanne Mette","1867","1955"
"2064","http://www.wikidata.org/entity/Q3176141","Jeanne Perdriel-Vaissière","1870","1951"
"2065","http://www.wikidata.org/entity/Q3176158","Jeanne Sandelion","1899","1976"
"2066","http://www.wikidata.org/entity/Q3176217","Jeanne de Flandreysy","1874","1959"
"2067","http://www.wikidata.org/entity/Q3176311","Jeanpyer Poëls","1940","2018"
"2068","http://www.wikidata.org/entity/Q3176762","Jehan Despert","1921","2018"
"2069","http://www.wikidata.org/entity/Q3176771","Jehan Grisel","1567","1622"
"2070","http://www.wikidata.org/entity/Q3176778","Jehan Mayoux","1904","1975"
"2071","http://www.wikidata.org/entity/Q3176791","Jehan Regnier","1392","1468"
"2072","http://www.wikidata.org/entity/Q3177163","Jenny Sabatier","1840","1928"
"2073","http://www.wikidata.org/entity/Q3177555","Jerzy Waldemar Jarocinski","1893","1970"
"2074","http://www.wikidata.org/entity/Q3179437","Joachim Bernier de La Brousse","1580","1623"
"2075","http://www.wikidata.org/entity/Q3179629","Joan de Cabanas","1908","1991"
"2076","http://www.wikidata.org/entity/Q3180377","Johan Baptista Houwaert","1533","1599"
"2077","http://www.wikidata.org/entity/Q3180772","Pierre-Yves Barré","1749","1832"
"2078","http://www.wikidata.org/entity/Q3184176","Giuseppe Cerutti","1738","1792"
"2079","http://www.wikidata.org/entity/Q3184269","Joseph-François de Rémerville","1650","1730"
"2080","http://www.wikidata.org/entity/Q3184426","Joseph-Sébastien Pons","1886","1962"
"2081","http://www.wikidata.org/entity/Q3184541","Joseph Aude","1755","1841"
"2082","http://www.wikidata.org/entity/Q3184547","Joseph Aurèle de Bossi","1758","1823"
"2083","http://www.wikidata.org/entity/Q3184592","Joseph Berchoux","1760","1838"
"2084","http://www.wikidata.org/entity/Q3184801","Joseph Cuillandre","1880","1955"
"2085","http://www.wikidata.org/entity/Q3184834","Joseph Delteil","1894","1978"
"2086","http://www.wikidata.org/entity/Q3184846","Joseph Despaze","1776","1814"
"2087","http://www.wikidata.org/entity/Q3184847","Joseph Dessaix","1817","1870"
"2089","http://www.wikidata.org/entity/Q3184877","Joseph Duchauchix","1882","1957"
"2090","http://www.wikidata.org/entity/Q3185026","Odet-Joseph Giry","1699","1761"
"2091","http://www.wikidata.org/entity/Q3185044","Joseph Guglielmi","1929","2017"
"2092","http://www.wikidata.org/entity/Q3185318","Joseph Marius Diouloufet","1771","1840"
"2093","http://www.wikidata.org/entity/Q3185350","Joseph Mazabraud","1816","1898"
"2094","http://www.wikidata.org/entity/Q3185416","Joseph Noulens","1828","1898"
"2095","http://www.wikidata.org/entity/Q3185504","Joseph Poisle Desgranges","1823","1879"
"2096","http://www.wikidata.org/entity/Q3185586","Joseph Rousse","1838","1909"
"2097","http://www.wikidata.org/entity/Q3185588","Joseph Roustan","1756","1835"
"2098","http://www.wikidata.org/entity/Q3185589","Joseph Roux","1834","1905"
"2099","http://www.wikidata.org/entity/Q3185689","Joseph Treneuil","1763","1818"
"2100","http://www.wikidata.org/entity/Q3185726","Joseph Vaylet","1894","1982"
"2101","http://www.wikidata.org/entity/Q3185845","Joseph de La Porte","1714","1779"
"2103","http://www.wikidata.org/entity/Q3186097","Josselin Gruvel","1834","1898"
"2104","http://www.wikidata.org/entity/Q3186403","José Mange","1866","1935"
"2105","http://www.wikidata.org/entity/Q3186634","Josée Lapeyrère","1944","2007"
"2106","http://www.wikidata.org/entity/Q3186647","Joséphine-Blanche Bouchet","1833","1892"
"2107","http://www.wikidata.org/entity/Q3186666","Jotine","1900","1975"
"2108","http://www.wikidata.org/entity/Q3187458","Joël Sadeler","1938","2000"
"2109","http://www.wikidata.org/entity/Q3187495","Joëlle Gardes","1945","2017"
"2110","http://www.wikidata.org/entity/Q3187854","Juana Richard Lesclide","1866","1951"
"2111","http://www.wikidata.org/entity/Q3187940","Jude Stéfan","1930","2020"
"2112","http://www.wikidata.org/entity/Q3188438","Jean Stanislas Jules Boissière","1863","1897"
"2113","http://www.wikidata.org/entity/Q3188495","Jules Corniquet","1867","1942"
"2114","http://www.wikidata.org/entity/Q3188529","Jules Depaquit","1869","1924"
"2115","http://www.wikidata.org/entity/Q3188663","Jules Hermann","1845","1924"
"2116","http://www.wikidata.org/entity/Q3188695","Jules Jouy","1855","1897"
"2117","http://www.wikidata.org/entity/Q3188705","Jules Lafforgue","1873","1947"
"2118","http://www.wikidata.org/entity/Q3188724","Jules Lefèvre-Deumier","1797","1857"
"2119","http://www.wikidata.org/entity/Q3188735","Jules Leroux","1880","1915"
"2120","http://www.wikidata.org/entity/Q3188807","Jules Mougin","1912","2010"
"2121","http://www.wikidata.org/entity/Q3188809","Jules Moulier","1888","1958"
"2122","http://www.wikidata.org/entity/Q3188812","Jules Mousseron","1868","1943"
"2123","http://www.wikidata.org/entity/Q3188860","Jules Prior","1821","1903"
"2124","http://www.wikidata.org/entity/Q3188968","Jules Watteeuw","1849","1947"
"2125","http://www.wikidata.org/entity/Q3188983","Jules de Gères","1817","1878"
"2126","http://www.wikidata.org/entity/Q3189001","Jules-Martial Regnault de Prémaray","1819","1868"
"2127","http://www.wikidata.org/entity/Q3189004","Jules Rességuier","1788","1862"
"2128","http://www.wikidata.org/entity/Q3189037","Julia Daudet","1844","1940"
"2129","http://www.wikidata.org/entity/Q3189448","Julien Daillière","1812","1887"
"2130","http://www.wikidata.org/entity/Q3189563","Julien Leclercq","1865","1901"
"2131","http://www.wikidata.org/entity/Q3189603","Julien Paillet","1771","1851"
"2132","http://www.wikidata.org/entity/Q3189610","Julien Peleus","1550","1625"
"2133","http://www.wikidata.org/entity/Q3189723","Julienne Salvat","1932","2019"
"2134","http://www.wikidata.org/entity/Q3189746","Juliette Darle","1921","2013"
"2135","http://www.wikidata.org/entity/Q3191091","Jérôme d'Avost","1558","1592"
"2136","http://www.wikidata.org/entity/Q3191137","Jorgi","1901","1993"
"2137","http://www.wikidata.org/entity/Q3194127","Katia Granoff","1896","1989"
"2138","http://www.wikidata.org/entity/Q3198784","Konstanty Jelenski","1922","1987"
"2139","http://www.wikidata.org/entity/Q3216958","Lancelot de Carle","1508","1568"
"2141","http://www.wikidata.org/entity/Q3219451","Laurent Pierre Bérenger","1749","1822"
"2142","http://www.wikidata.org/entity/Q3106180","Jean-Baptiste Germain","1701","1781"
"2143","http://www.wikidata.org/entity/Q3106215","Gilles Durant de la Bergerie","1554","1614"
"2144","http://www.wikidata.org/entity/Q3106237","Gilles Fournel","1931","1981"
"2145","http://www.wikidata.org/entity/Q3106368","Gilles Macé","1586","1637"
"2146","http://www.wikidata.org/entity/Q3106557","Gilles d'Aurigny","1401","1553"
"2147","http://www.wikidata.org/entity/Q3106564","Gilles de Caux de Montlebert","1682","1733"
"2148","http://www.wikidata.org/entity/Q3106785","Pierre Quillard","1864","1912"
"2149","http://www.wikidata.org/entity/Q3107394","Thomas Sébillet","1512","1589"
"2150","http://www.wikidata.org/entity/Q3107831","Gisèle Prassinos","1920","2015"
"2151","http://www.wikidata.org/entity/Q3111638","Goulebenéze","1877","1952"
"2152","http://www.wikidata.org/entity/Q3119319","Guy of Bazoches","1146","1203"
"2153","http://www.wikidata.org/entity/Q3119575","Guilielmus Zeebots","1625","1690"
"2154","http://www.wikidata.org/entity/Q3119582","Guillaume-Alexandre de Méhégan","1711","1766"
"2155","http://www.wikidata.org/entity/Q3119685","Guillaume Bigot","1502","1550"
"2156","http://www.wikidata.org/entity/Q3119758","Guillaume Coquillard","1450","1510"
"2157","http://www.wikidata.org/entity/Q3119759","Guillaume Coquillart","1452","1510"
"2158","http://www.wikidata.org/entity/Q3119823","Guillaume Crétin","1460","1525"
"2159","http://www.wikidata.org/entity/Q3119894","Guillaume Haudent","1450","1558"
"2160","http://www.wikidata.org/entity/Q3119898","Guillaume Guéroult","1507","1569"
"2161","http://www.wikidata.org/entity/Q3120005","Guillaume Lallement","1782","1828"
"2162","http://www.wikidata.org/entity/Q3120020","Guillaume Le Doyen","1460","1540"
"2163","http://www.wikidata.org/entity/Q3120026","Guillaume Le Rouillé","1494","1555"
"2164","http://www.wikidata.org/entity/Q3120161","Guillaume Roquille","1804","1860"
"2165","http://www.wikidata.org/entity/Q3120280","Guillaume de Berneville","1100","1150"
"2166","http://www.wikidata.org/entity/Q3121239","Gustave Le Vavasseur","1819","1896"
"2167","http://www.wikidata.org/entity/Q3121246","Gustave Leroy","1818","1860"
"2168","http://www.wikidata.org/entity/Q3121259","Gustave Mathieu","1808","1877"
"2169","http://www.wikidata.org/entity/Q3121274","Gustave Nadaud","1820","1893"
"2170","http://www.wikidata.org/entity/Q3121310","Gustave Rivet","1848","1936"
"2171","http://www.wikidata.org/entity/Q3121354","Gustave Zidler","1862","1936"
"2172","http://www.wikidata.org/entity/Q3121454","Guy-Charles Cros","1879","1956"
"2173","http://www.wikidata.org/entity/Q3121546","Guy Bellay","1932","2015"
"2174","http://www.wikidata.org/entity/Q3121633","Guy Chambelland","1927","1996"
"2175","http://www.wikidata.org/entity/Q3121642","Guy Chaty","1934","2020"
"2176","http://www.wikidata.org/entity/Q3121674","Guy Cornély","1921","2005"
"2177","http://www.wikidata.org/entity/Q3121680","Guy Coquille","1523","1603"
"2178","http://www.wikidata.org/entity/Q3121749","Guy Du Faur, Seigneur de Pibrac","1529","1584"
"2179","http://www.wikidata.org/entity/Q3121871","Guy Jarnoüen de Villartay","1881","1907"
"2180","http://www.wikidata.org/entity/Q3121919","Guy Lavaud","1883","1958"
"2181","http://www.wikidata.org/entity/Q3121930","Guy Lefèvre de la Boderie","1541","1598"
"2182","http://www.wikidata.org/entity/Q3121976","Guy Lévis Mano","1904","1980"
"2183","http://www.wikidata.org/entity/Q3122171","Guy Thomas","1934","2020"
"2184","http://www.wikidata.org/entity/Q3122183","Guy Tirolien","1917","1988"
"2185","http://www.wikidata.org/entity/Q3122204","Guy Viarre","1971","2001"
"2186","http://www.wikidata.org/entity/Q3122229","Guy d'Arcangues","1924","2004"
"2187","http://www.wikidata.org/entity/Q3122297","Guy de Tours","1562","1611"
"2188","http://www.wikidata.org/entity/Q3122298","Guy de Téramond","1869","1957"
"2189","http://www.wikidata.org/entity/Q3122745","Gysbrecht Mercx","1492","1565"
"2190","http://www.wikidata.org/entity/Q3123223","Géo-Charles","1892","1963"
"2191","http://www.wikidata.org/entity/Q3123291","Xavier Navarrot","1799","1862"
"2192","http://www.wikidata.org/entity/Q3123760","Gérard Bialestowski","1946","2007"
"2193","http://www.wikidata.org/entity/Q3123918","Gérard Du Doyer de Gastels","1732","1798"
"2194","http://www.wikidata.org/entity/Q3124106","Gérard Legrand","1927","1999"
"2195","http://www.wikidata.org/entity/Q3124194","Gérard Mourgue","1921","1995"
"2196","http://www.wikidata.org/entity/Q3124198","Gérard Murail","1925","2010"
"2197","http://www.wikidata.org/entity/Q3124453","Géraud Valet de Reganhac","1719","1787"
"2198","http://www.wikidata.org/entity/Q3129078","Heather Dohollau","1925","2013"
"2199","http://www.wikidata.org/entity/Q3129200","Hector-Léonard de Sainte-Colombe de l'Aubépin","1663","1736"
"2200","http://www.wikidata.org/entity/Q3129234","Hector Crinon","1807","1870"
"2201","http://www.wikidata.org/entity/Q3129247","Hector Fleischmann","1882","1914"
"2203","http://www.wikidata.org/entity/Q3129278","Hector Rolland","1911","1995"
"2204","http://www.wikidata.org/entity/Q3130439","Henri-Martin Barzun","1881","1973"
"2205","http://www.wikidata.org/entity/Q3130568","Henri Arbousset","1908","2011"
"2206","http://www.wikidata.org/entity/Q3130634","Henri Baude","1415","1490"
"2207","http://www.wikidata.org/entity/Q3130643","Henri Beauclair","1860","1919"
"2208","http://www.wikidata.org/entity/Q3130669","Henri Bernès","1861","1941"
"2209","http://www.wikidata.org/entity/Q3130910","Henri Dalby","1889","1981"
"2210","http://www.wikidata.org/entity/Q3131055","Henri Espieux","1923","1971"
"2211","http://www.wikidata.org/entity/Q3131113","Henri Franck","1888","1912"
"2212","http://www.wikidata.org/entity/Q3131144","Henri Fénée","1820","1882"
"2213","http://www.wikidata.org/entity/Q3131267","Henri Hertz","1875","1966"
"2214","http://www.wikidata.org/entity/Q3131332","Henri Jauvert","1851","1926"
"2215","http://www.wikidata.org/entity/Q3131513","Henri Louis Habert de Montmor","1600","1679"
"2216","http://www.wikidata.org/entity/Q3131526","Henri Lécluse","1936","2010"
"2217","http://www.wikidata.org/entity/Q3131536","Henri Madoré","1928","1988"
"2218","http://www.wikidata.org/entity/Q3131619","Henri Mazel","1864","1947"
