;lien;nom;naissance;mort;age;prefaces;id_wikidata;idref;memberof_af;reception;subject;ratio_prefaces;bnf;lien_bnf;nb_oeuvres;nb_oeuvres_1940;nb_ouvrages;nb_ouvrages_1940
319;http://www.wikidata.org/entity/Q3588493;Émile Fabre;1869;1955;86;2;Q3588493;30766524;FALSE;NA;2;0.028169014084507;12211654t;http://data.bnf.fr/ark:/12148/cb12211654t#about;40;35;55;49
320;http://www.wikidata.org/entity/Q3166180;Jean-Jacques Bernard;1888;1972;84;NA;Q3166180;50586750;FALSE;NA;2;NA;121277328;http://data.bnf.fr/ark:/12148/cb121277328#about;30;16;43;24
321;http://www.wikidata.org/entity/Q1277237;Marie Gasquet;1872;1960;88;NA;Q1277237;96642572;FALSE;NA;2;NA;12738322b;http://data.bnf.fr/ark:/12148/cb12738322b#about;14;13;14;13
322;http://www.wikidata.org/entity/Q3052535;Emmanuel Aegerter;1883;1945;62;NA;Q3052535;29818168;FALSE;NA;2;NA;12737786f;http://data.bnf.fr/ark:/12148/cb12737786f#about;25;19;32;21
323;http://www.wikidata.org/entity/Q2848370;André Obey;1892;1975;83;NA;Q2848370;27051447;FALSE;NA;2;NA;11918016c;http://data.bnf.fr/ark:/12148/cb11918016c#about;26;13;37;18
324;http://www.wikidata.org/entity/Q3425944;René Béhaine;1880;1966;86;NA;Q3425944;97938823;FALSE;NA;2;NA;12727967h;http://data.bnf.fr/ark:/12148/cb12727967h#about;12;9;13;9
325;http://www.wikidata.org/entity/Q3436161;Robert Rey;1888;1964;76;5;Q3436161;29443466;FALSE;NA;2;0.0961538461538462;121069685;http://data.bnf.fr/ark:/12148/cb121069685#about;46;16;58;21
326;http://www.wikidata.org/entity/Q5626032;Gérard de Lacaze-Duthiers;1876;1958;82;2;Q5626032;77467272;FALSE;NA;2;0.03125;12490106b;http://data.bnf.fr/ark:/12148/cb12490106b#about;47;36;60;46
327;http://www.wikidata.org/entity/Q3100646;Geneviève Fauconnier;1886;1969;83;NA;Q3100646;29962145;FALSE;NA;2;NA;12147677c;http://data.bnf.fr/ark:/12148/cb12147677c#about;6;3;18;8
328;http://www.wikidata.org/entity/Q2847266;André Berge;1902;1995;93;NA;Q2847266;26720175;FALSE;NA;2;NA;11891370s;http://data.bnf.fr/ark:/12148/cb11891370s#about;32;7;48;8
329;http://www.wikidata.org/entity/Q19945064;Paul Gaultier;1872;1960;88;3;Q19945064;30126371;FALSE;NA;2;0.0441176470588235;121604886;http://data.bnf.fr/ark:/12148/cb121604886#about;24;21;38;35
330;http://www.wikidata.org/entity/Q3291929;Marie-Jeanne Durry;1901;1980;79;NA;Q3291929;31655718;FALSE;NA;2;NA;12282973m;http://data.bnf.fr/ark:/12148/cb12282973m#about;27;12;40;17
331;http://www.wikidata.org/entity/Q19956094;Pierre Guéguen;1889;1965;76;NA;Q19956094;29842379;FALSE;NA;2;NA;121384279;http://data.bnf.fr/ark:/12148/cb121384279#about;18;9;24;11
332;http://www.wikidata.org/entity/Q2848302;André Metz;1891;1968;77;NA;Q2848302;32481977;FALSE;NA;2;NA;12350359g;http://data.bnf.fr/ark:/12148/cb12350359g#about;9;8;10;9
333;http://www.wikidata.org/entity/Q16509438;Jules Véran;1868;1960;92;2;Q16509438;99522330;FALSE;NA;2;0.0277777777777778;102588716;http://data.bnf.fr/ark:/12148/cb102588716#about;16;12;16;12
334;http://www.wikidata.org/entity/Q20859539;Renée Zeller;1887;1971;84;NA;Q20859539;92631819;FALSE;NA;2;NA;109299881;http://data.bnf.fr/ark:/12148/cb109299881#about;45;22;56;26
335;http://www.wikidata.org/entity/Q3371293;Paul Gavault;1865;1951;86;1;Q3371293;30355931;FALSE;NA;2;0.0133333333333333;13092098g;http://data.bnf.fr/ark:/12148/cb13092098g#about;83;65;102;73
336;http://www.wikidata.org/entity/Q934708;André Savignon;1878;1947;69;NA;Q934708;10646888X;FALSE;NA;2;NA;12658253k;http://data.bnf.fr/ark:/12148/cb12658253k#about;13;10;39;26
337;http://www.wikidata.org/entity/Q21401585;Jehan d'Ivray;1861;1940;79;1;Q21401585;55809944;FALSE;NA;2;0.0126582278481013;13610309r;http://data.bnf.fr/ark:/12148/cb13610309r#about;19;18;25;21
338;http://www.wikidata.org/entity/Q19357508;Gabriel de La Rochefoucauld;1875;1942;67;2;Q19357508;58575804;FALSE;NA;2;0.0307692307692308;127355376;http://data.bnf.fr/ark:/12148/cb127355376#about;13;11;18;15
339;http://www.wikidata.org/entity/Q375915;Louis Cazamian;1877;1965;88;3;Q375915;28528484;FALSE;NA;2;0.0476190476190476;12034661w;http://data.bnf.fr/ark:/12148/cb12034661w#about;8;5;10;7
340;http://www.wikidata.org/entity/Q3425759;René Arcos;1881;1959;78;NA;Q3425759;29813603;FALSE;NA;2;NA;121360491;http://data.bnf.fr/ark:/12148/cb121360491#about;14;13;19;17
341;http://www.wikidata.org/entity/Q571711;Jean Gaulmier;1905;1997;92;NA;Q571711;26884461;FALSE;NA;2;NA;119043490;http://data.bnf.fr/ark:/12148/cb119043490#about;27;8;32;8
342;http://www.wikidata.org/entity/Q54959217;Paule Henry-Bordeaux;1903;1999;96;NA;Q54959217;30206243;FALSE;NA;2;NA;13092044j;http://data.bnf.fr/ark:/12148/cb13092044j#about;6;6;9;8
343;http://www.wikidata.org/entity/Q53441989;Maximilien Gauthier;1893;1977;84;NA;Q53441989;26885026;FALSE;NA;2;NA;12608181h;http://data.bnf.fr/ark:/12148/cb12608181h#about;58;13;65;14
344;http://www.wikidata.org/entity/Q22338448;Ernest d'Hauterive;1864;1957;93;NA;Q22338448;34266372;FALSE;NA;2;NA;12503916w;http://data.bnf.fr/ark:/12148/cb12503916w#about;12;11;17;14
345;http://www.wikidata.org/entity/Q3425982;René Chalupt;1885;1957;72;NA;Q3425982;69815674;FALSE;NA;2;NA;12805792f;http://data.bnf.fr/ark:/12148/cb12805792f#about;22;16;23;16
346;http://www.wikidata.org/entity/Q33883526;Charles Delvert;1879;1940;61;NA;Q33883526;86117947;FALSE;NA;2;NA;12601060k;http://data.bnf.fr/ark:/12148/cb12601060k#about;15;13;21;16
347;http://www.wikidata.org/entity/Q3301494;Maurice Vaussard;1888;1978;90;1;Q3301494;27178676;FALSE;NA;2;0.0192307692307692;11927781q;http://data.bnf.fr/ark:/12148/cb11927781q#about;25;9;28;10
348;http://www.wikidata.org/entity/Q3057230;Ernest de Ganay;1880;1963;83;NA;Q3057230;28801474;FALSE;NA;2;NA;12056251c;http://data.bnf.fr/ark:/12148/cb12056251c#about;19;10;19;10
349;http://www.wikidata.org/entity/Q3176095;Jeanne Leuba;1882;1979;97;NA;Q3176095;30940923;FALSE;NA;2;NA;12735250k;http://data.bnf.fr/ark:/12148/cb12735250k#about;10;7;10;7
350;http://www.wikidata.org/entity/Q21335488;Jacques de Coussange;1869;1944;75;4;Q21335488;34626867;FALSE;NA;2;0.0563380281690141;125363099;http://data.bnf.fr/ark:/12148/cb125363099#about;14;14;15;15
351;http://www.wikidata.org/entity/Q3101610;George Groslier;1887;1945;58;NA;Q3101610;29910382;FALSE;NA;2;NA;121435863;http://data.bnf.fr/ark:/12148/cb121435863#about;15;12;19;14
352;http://www.wikidata.org/entity/Q36878373;Augustin Boyer d’Agen;1857;1945;88;15;Q36878373;30691109;FALSE;NA;2;0.180722891566265;12205627p;http://data.bnf.fr/ark:/12148/cb12205627p#about;65;62;78;74
353;http://www.wikidata.org/entity/Q10274023;Ernest Martinenche;1869;1941;72;6;Q10274023;03337404X;FALSE;NA;2;0.0845070422535211;12424616j;http://data.bnf.fr/ark:/12148/cb12424616j#about;13;11;13;11
354;http://www.wikidata.org/entity/Q5074719;Charles-Auguste Bontemps;1893;1981;88;NA;Q5074719;26738988;FALSE;NA;2;NA;118928963;http://data.bnf.fr/ark:/12148/cb118928963#about;19;5;21;7
355;http://www.wikidata.org/entity/Q377169;Victor Henri Bérenger;1867;1952;85;18;Q377169;33648719;FALSE;NA;2;0.246575342465753;12449438x;http://data.bnf.fr/ark:/12148/cb12449438x#about;25;22;27;22
356;http://www.wikidata.org/entity/Q2744857;Henri Antoine Jules-Bois;1868;1943;75;6;Q2744857;35133503;FALSE;NA;2;0.0833333333333333;131694128;http://data.bnf.fr/ark:/12148/cb131694128#about;40;36;48;41
357;http://www.wikidata.org/entity/Q3289016;Marcel Génermont;1891;1983;92;1;Q3289016;26887037;FALSE;NA;2;0.0204081632653061;11904559v;http://data.bnf.fr/ark:/12148/cb11904559v#about;20;5;29;9
358;http://www.wikidata.org/entity/Q18115689;Georges Payelle;1859;1941;82;NA;Q18115689;96205032;FALSE;NA;2;NA;104101141;http://data.bnf.fr/ark:/12148/cb104101141#about;19;19;21;20
359;http://www.wikidata.org/entity/Q1857821;Michel-Dimitri Calvocoressi;1877;1944;67;NA;Q1857821;33263337;FALSE;NA;2;NA;12414723w;http://data.bnf.fr/ark:/12148/cb12414723w#about;50;41;62;50
360;http://www.wikidata.org/entity/Q3056977;Ernest Gengenbach;1903;1979;76;NA;Q3056977;28126017;FALSE;NA;2;NA;12002263c;http://data.bnf.fr/ark:/12148/cb12002263c#about;10;6;16;6
361;http://www.wikidata.org/entity/Q3301070;Maurice Limat;1914;2002;88;NA;Q3301070;26990431;FALSE;NA;2;NA;11913036s;http://data.bnf.fr/ark:/12148/cb11913036s#about;317;27;362;27
362;http://www.wikidata.org/entity/Q3292758;Marie Reynès-Monlaur;1866;1940;74;NA;Q3292758;87563908;FALSE;NA;2;NA;12728158k;http://data.bnf.fr/ark:/12148/cb12728158k#about;35;35;54;54
363;http://www.wikidata.org/entity/Q67173917;Berthe Auroy;1880;1968;88;NA;Q67173917;12959394X;FALSE;NA;2;NA;12408317m;http://data.bnf.fr/ark:/12148/cb12408317m#about;7;6;9;7
364;http://www.wikidata.org/entity/Q3288694;Marcel Boll;1886;1971;85;11;Q3288694;32336357;FALSE;NA;1;0.203703703703704;12338571d;http://data.bnf.fr/ark:/12148/cb12338571d#about;80;45;127;52
365;http://www.wikidata.org/entity/Q3372081;Paul Reboux;1877;1963;86;7;Q3372081;29579589;FALSE;NA;1;0.111111111111111;12117554t;http://data.bnf.fr/ark:/12148/cb12117554t#about;20;14;23;14
366;http://www.wikidata.org/entity/Q3371404;Paul Guiton;1882;1944;62;1;Q3371404;52602435;FALSE;NA;1;0.0172413793103448;13567849x;http://data.bnf.fr/ark:/12148/cb13567849x#about;16;9;17;9
367;http://www.wikidata.org/entity/Q3069152;Fernand Fleuret;1883;1945;62;2;Q3069152;28998057;FALSE;NA;1;0.0350877192982456;12071691x;http://data.bnf.fr/ark:/12148/cb12071691x#about;43;40;67;57
368;http://www.wikidata.org/entity/Q18197781;René Martineau;1866;1948;82;3;Q18197781;85834149;FALSE;NA;1;0.0405405405405405;12358651g;http://data.bnf.fr/ark:/12148/cb12358651g#about;24;24;25;25
369;http://www.wikidata.org/entity/Q3121919;Guy Lavaud;1883;1958;75;NA;Q3121919;27783790;FALSE;NA;1;NA;11911407t;http://data.bnf.fr/ark:/12148/cb11911407t#about;18;12;22;15
370;http://www.wikidata.org/entity/Q3173425;Jean Martet;1886;1940;54;2;Q3173425;113802161;FALSE;NA;1;0.037037037037037;127184106;http://data.bnf.fr/ark:/12148/cb127184106#about;31;27;55;40
371;http://www.wikidata.org/entity/Q57204772;Jean Vignaud;1875;1962;87;NA;Q57204772;124050948;FALSE;NA;1;NA;14820688d;http://data.bnf.fr/ark:/12148/cb14820688d#about;27;21;33;23
372;http://www.wikidata.org/entity/Q15310793;Clément Vautel;1876;1954;78;NA;Q15310793;35356812;FALSE;NA;1;NA;134803222;http://data.bnf.fr/ark:/12148/cb134803222#about;25;21;35;25
373;http://www.wikidata.org/entity/Q1238937;Paul Chack;1876;1945;69;7;Q1238937;30099943;FALSE;NA;1;0.109375;12158371x;http://data.bnf.fr/ark:/12148/cb12158371x#about;67;38;102;46
374;http://www.wikidata.org/entity/Q62085831;Gabriel Boissy;1879;1949;70;3;Q62085831;67260594;FALSE;NA;1;0.0491803278688525;130021428;http://data.bnf.fr/ark:/12148/cb130021428#about;38;28;61;30
375;http://www.wikidata.org/entity/Q29913475;Paul Brulat;1866;1940;74;3;Q29913475;35133546;FALSE;NA;1;0.0405405405405405;13475525n;http://data.bnf.fr/ark:/12148/cb13475525n#about;36;35;47;44
376;http://www.wikidata.org/entity/Q1399009;Maurice Dekobra;1883;1973;90;NA;Q1399009;26818124;FALSE;NA;1;NA;11899145z;http://data.bnf.fr/ark:/12148/cb11899145z#about;82;37;129;50
377;http://www.wikidata.org/entity/Q63457411;Henry Charpentier;1889;1952;63;NA;Q63457411;131279858;FALSE;NA;1;NA;12034326j;http://data.bnf.fr/ark:/12148/cb12034326j#about;16;9;18;11
378;http://www.wikidata.org/entity/Q3057141;Ernest Prévost;1872;1952;80;1;Q3057141;10316376X;FALSE;NA;1;0.0147058823529412;13023755x;http://data.bnf.fr/ark:/12148/cb13023755x#about;11;10;11;10
379;http://www.wikidata.org/entity/Q17635927;Octave Béliard;1876;1951;75;1;Q17635927;67128211;FALSE;NA;1;0.015625;125890004;http://data.bnf.fr/ark:/12148/cb125890004#about;14;10;15;11
380;http://www.wikidata.org/entity/Q332733;Jacques Deval;1890;1972;82;NA;Q332733;30155487;FALSE;NA;1;NA;121628476;http://data.bnf.fr/ark:/12148/cb121628476#about;38;21;65;41
381;http://www.wikidata.org/entity/Q1065691;Charles Oulmont;1883;1984;101;2;Q1065691;33118469;FALSE;NA;1;0.0350877192982456;12401703b;http://data.bnf.fr/ark:/12148/cb12401703b#about;58;41;66;47
382;http://www.wikidata.org/entity/Q2847555;André Corthis;1882;1952;70;NA;Q2847555;29578450;FALSE;NA;1;NA;121174625;http://data.bnf.fr/ark:/12148/cb121174625#about;34;24;50;34
383;http://www.wikidata.org/entity/Q2641297;Paul Géraldy;1885;1983;98;2;Q2641297;26888394;FALSE;NA;1;0.0363636363636364;119046652;http://data.bnf.fr/ark:/12148/cb119046652#about;48;35;128;75
384;http://www.wikidata.org/entity/Q3155031;Isabelle Sandy;1884;1975;91;1;Q3155031;33428670;FALSE;NA;1;0.0178571428571429;12429495b;http://data.bnf.fr/ark:/12148/cb12429495b#about;49;27;68;40
385;http://www.wikidata.org/entity/Q18221983;Pierre du Colombier;1889;1975;86;1;Q18221983;26838435;FALSE;NA;1;0.0196078431372549;11900703t;http://data.bnf.fr/ark:/12148/cb11900703t#about;51;14;60;14
386;http://www.wikidata.org/entity/Q3093985;Gabriel Trarieux;1870;1940;70;1;Q3093985;80683169;FALSE;NA;1;0.0142857142857143;146537264;http://data.bnf.fr/ark:/12148/cb146537264#about;42;41;55;53
387;http://www.wikidata.org/entity/Q18221907;Pierre Paraf;1893;1989;96;NA;Q18221907;27057801;FALSE;NA;1;NA;119185816;http://data.bnf.fr/ark:/12148/cb119185816#about;36;16;46;20
388;http://www.wikidata.org/entity/Q3384269;Pierre Camo;1877;1974;97;3;Q3384269;34035907;FALSE;NA;1;0.0476190476190476;12483271k;http://data.bnf.fr/ark:/12148/cb12483271k#about;8;7;8;7
389;http://www.wikidata.org/entity/Q18197660;Georges Le Cardonnel;1872;1941;69;1;Q18197660;29527309;FALSE;NA;1;0.0147058823529412;12729737h;http://data.bnf.fr/ark:/12148/cb12729737h#about;8;7;9;8
390;http://www.wikidata.org/entity/Q3309744;Michel Georges-Michel;1883;1985;102;NA;Q3309744;33184119;FALSE;NA;1;NA;12407634s;http://data.bnf.fr/ark:/12148/cb12407634s#about;50;31;73;45
391;http://www.wikidata.org/entity/Q2848078;André Lang;1893;1986;93;NA;Q2848078;57054053;FALSE;NA;1;NA;129672772;http://data.bnf.fr/ark:/12148/cb129672772#about;38;27;47;34
392;http://www.wikidata.org/entity/Q3426189;René Fernandat;1884;1959;75;NA;Q3426189;77836839;FALSE;NA;1;NA;12687709v;http://data.bnf.fr/ark:/12148/cb12687709v#about;16;12;21;13
393;http://www.wikidata.org/entity/Q3048608;Edward Montier;1870;1954;84;3;Q3048608;101295413;FALSE;NA;1;0.0428571428571429;126266678;http://data.bnf.fr/ark:/12148/cb126266678#about;103;83;124;96
394;http://www.wikidata.org/entity/Q3524511;Thierry Sandre;1890;1950;60;2;Q3524511;29628059;FALSE;NA;1;0.04;12121329t;http://data.bnf.fr/ark:/12148/cb12121329t#about;23;14;36;24
395;http://www.wikidata.org/entity/Q3265769;Lucienne Favre;1894;1958;64;NA;Q3265769;69356327;FALSE;NA;1;NA;11005965k;http://data.bnf.fr/ark:/12148/cb11005965k#about;10;9;18;12
396;http://www.wikidata.org/entity/Q3424979;Renaud de Jouvenel;1907;1982;75;NA;Q3424979;34040439;FALSE;NA;1;NA;124836930;http://data.bnf.fr/ark:/12148/cb124836930#about;15;5;16;6
397;http://www.wikidata.org/entity/Q3300492;Maurice Brillant;1881;1953;72;3;Q3300492;26752999;FALSE;NA;1;0.0508474576271186;11894040r;http://data.bnf.fr/ark:/12148/cb11894040r#about;33;26;40;30
398;http://www.wikidata.org/entity/Q3588522;Emile Gabory;1872;1954;82;5;Q3588522;29496640;FALSE;NA;1;0.0735294117647059;130919214;http://data.bnf.fr/ark:/12148/cb130919214#about;34;26;38;29
399;http://www.wikidata.org/entity/Q3132932;Henry Malherbe;1886;1958;72;3;Q3132932;29774543;FALSE;NA;1;0.0555555555555556;130087891;http://data.bnf.fr/ark:/12148/cb130087891#about;16;12;23;17
400;http://www.wikidata.org/entity/Q739973;Gabriel Chevallier;1895;1969;74;NA;Q739973;26786079;FALSE;NA;1;NA;11896629c;http://data.bnf.fr/ark:/12148/cb11896629c#about;19;7;53;11
401;http://www.wikidata.org/entity/Q3173466;Jean Mauclère;1887;1951;64;NA;Q3173466;29297540;FALSE;NA;1;NA;12095409q;http://data.bnf.fr/ark:/12148/cb12095409q#about;99;67;119;78
402;http://www.wikidata.org/entity/Q56072998;Raoul Stéphan;1889;1965;76;NA;Q56072998;34772138;FALSE;NA;1;NA;125491326;http://data.bnf.fr/ark:/12148/cb125491326#about;15;9;17;9
403;http://www.wikidata.org/entity/Q11984914;Gabriel Reuillard;1885;1973;88;NA;Q11984914;99430533;FALSE;NA;1;NA;12739684z;http://data.bnf.fr/ark:/12148/cb12739684z#about;19;17;30;27
404;http://www.wikidata.org/entity/Q18195871;Lucie Paul-Margueritte;1886;1955;69;NA;Q18195871;29691362;FALSE;NA;1;NA;12126118t;http://data.bnf.fr/ark:/12148/cb12126118t#about;37;26;45;31
405;http://www.wikidata.org/entity/Q3276710;Magdeleine du Genestoux;1873;1942;69;NA;Q3276710;11113093X;FALSE;NA;1;NA;127372088;http://data.bnf.fr/ark:/12148/cb127372088#about;72;60;74;61
406;http://www.wikidata.org/entity/Q3271782;Léopold Chauveau;1870;1940;70;NA;Q3271782;67028411;FALSE;NA;1;NA;121513132;http://data.bnf.fr/ark:/12148/cb121513132#about;20;15;28;19
407;http://www.wikidata.org/entity/Q26271918;François Boucher;1885;1966;81;NA;Q26271918;30732476;FALSE;NA;1;NA;122089513;http://data.bnf.fr/ark:/12148/cb122089513#about;23;10;28;13
408;http://www.wikidata.org/entity/Q81536531;Paul Sentenac;1884;1958;74;NA;Q81536531;29215897;FALSE;NA;1;NA;12088894d;http://data.bnf.fr/ark:/12148/cb12088894d#about;19;14;22;17
409;http://www.wikidata.org/entity/Q2848848;André de Fouquières;1874;1959;85;1;Q2848848;95881298;FALSE;NA;1;0.0151515151515152;121723591;http://data.bnf.fr/ark:/12148/cb121723591#about;11;6;15;6
410;http://www.wikidata.org/entity/Q3387361;Pierre Wolff;1865;1944;79;NA;Q3387361;61795100;FALSE;NA;1;NA;14653644s;http://data.bnf.fr/ark:/12148/cb14653644s#about;63;61;88;82
411;http://www.wikidata.org/entity/Q968715;Francis Yard;1876;1947;71;NA;Q968715;30245850;FALSE;NA;1;NA;121703226;http://data.bnf.fr/ark:/12148/cb121703226#about;14;10;15;10
412;http://www.wikidata.org/entity/Q3094002;Gabriel d'Aubarède;1898;1995;97;NA;Q3094002;73326267;FALSE;NA;1;NA;127439658;http://data.bnf.fr/ark:/12148/cb127439658#about;16;6;19;7
413;http://www.wikidata.org/entity/Q3264732;Luc Benoist;1893;1980;87;NA;Q3264732;26718324;FALSE;NA;1;NA;118912428;http://data.bnf.fr/ark:/12148/cb118912428#about;23;10;36;11
414;http://www.wikidata.org/entity/Q18197788;Yvanhoé Rambosson;1872;1943;71;3;Q18197788;56962282;FALSE;NA;1;0.0441176470588235;14972413n;http://data.bnf.fr/ark:/12148/cb14972413n#about;11;10;11;10
415;http://www.wikidata.org/entity/Q76322965;Paul Jamati;1890;1960;70;1;Q76322965;61537837;FALSE;NA;1;0.02;12714868n;http://data.bnf.fr/ark:/12148/cb12714868n#about;10;5;12;7
416;http://www.wikidata.org/entity/Q16222736;Simon Gantillon;1887;1961;74;NA;Q16222736;50631764;FALSE;NA;1;NA;12731126g;http://data.bnf.fr/ark:/12148/cb12731126g#about;9;7;16;11
417;http://www.wikidata.org/entity/Q23913603;Lucien Corpechot;1871;1944;73;NA;Q23913603;77502973;FALSE;NA;1;NA;13008806s;http://data.bnf.fr/ark:/12148/cb13008806s#about;15;14;16;15
418;http://www.wikidata.org/entity/Q3370327;Paul-Louis Couchoud;1879;1959;80;9;Q3370327;35081317;FALSE;NA;1;0.147540983606557;134744959;http://data.bnf.fr/ark:/12148/cb134744959#about;24;16;27;19
419;http://www.wikidata.org/entity/Q55231304;Paul Courteault;1867;1950;83;1;Q55231304;03273820X;FALSE;NA;1;0.0136986301369863;123710715;http://data.bnf.fr/ark:/12148/cb123710715#about;43;37;52;46
420;http://www.wikidata.org/entity/Q2833874;Alexandre Mercereau;1884;1945;61;NA;Q2833874;35709731;FALSE;NA;1;NA;134873849;http://data.bnf.fr/ark:/12148/cb134873849#about;13;11;16;14
421;http://www.wikidata.org/entity/Q2164420;Marcelle Auclair;1899;1983;84;4;Q2164420;26695405;FALSE;NA;1;0.0975609756097561;11889458x;http://data.bnf.fr/ark:/12148/cb11889458x#about;27;5;41;6
422;http://www.wikidata.org/entity/Q61653695;François Le Grix;1881;1966;85;4;Q61653695;67022529;FALSE;NA;1;0.0677966101694915;12940111r;http://data.bnf.fr/ark:/12148/cb12940111r#about;18;11;20;12
423;http://www.wikidata.org/entity/Q2509753;Paul Vialar;1898;1996;98;NA;Q2509753;27183211;FALSE;NA;1;NA;119281385;http://data.bnf.fr/ark:/12148/cb119281385#about;78;6;126;9
424;http://www.wikidata.org/entity/Q18117860;Édouard de Rougemont;1881;1969;88;NA;Q18117860;119856026;FALSE;NA;1;NA;13001796m;http://data.bnf.fr/ark:/12148/cb13001796m#about;13;10;15;12
425;http://www.wikidata.org/entity/Q2161746;Jacques Natanson;1901;1975;74;NA;Q2161746;30315336;FALSE;NA;1;NA;12175636x;http://data.bnf.fr/ark:/12148/cb12175636x#about;21;11;30;17
426;http://www.wikidata.org/entity/Q2960165;Charles Régismanset;1877;1945;68;2;Q2960165;71389407;FALSE;NA;1;0.0317460317460317;12127130x;http://data.bnf.fr/ark:/12148/cb12127130x#about;6;5;7;6
427;http://www.wikidata.org/entity/Q3103692;Georges de La Fouchardière;1874;1946;72;1;Q3103692;29546168;FALSE;NA;1;0.0151515151515152;12114964h;http://data.bnf.fr/ark:/12148/cb12114964h#about;13;12;14;12
428;http://www.wikidata.org/entity/Q3425985;René Chambe;1889;1983;94;1;Q3425985;26776715;FALSE;NA;1;0.0196078431372549;11895934j;http://data.bnf.fr/ark:/12148/cb11895934j#about;20;5;38;11
429;http://www.wikidata.org/entity/Q35231961;Marc-André Fabre;1894;1959;65;NA;Q35231961;30599296;FALSE;NA;1;NA;12198188x;http://data.bnf.fr/ark:/12148/cb12198188x#about;17;9;18;9
430;http://www.wikidata.org/entity/Q3309546;Michel Duran;1900;1994;94;NA;Q3309546;32553587;FALSE;NA;1;NA;123561581;http://data.bnf.fr/ark:/12148/cb123561581#about;12;3;22;6
431;http://www.wikidata.org/entity/Q3010142;Céline Arnauld;1885;1952;67;NA;Q3010142;06705692X;FALSE;NA;1;NA;130920854;http://data.bnf.fr/ark:/12148/cb130920854#about;10;10;11;11
432;http://www.wikidata.org/entity/Q3372608;Paule Régnier;1888;1950;62;NA;Q3372608;145580830;FALSE;NA;1;NA;16950637k;http://data.bnf.fr/ark:/12148/cb16950637k#about;18;9;23;11
433;http://www.wikidata.org/entity/Q2934992;Camille Le Mercier d'Erm;1888;1978;90;NA;Q2934992;26973901;FALSE;NA;1;NA;11911702x;http://data.bnf.fr/ark:/12148/cb11911702x#about;23;16;30;16
434;http://www.wikidata.org/entity/Q3370518;Paul Arrighi;1895;1975;80;NA;Q3370518;33877408;FALSE;NA;1;NA;12468969r;http://data.bnf.fr/ark:/12148/cb12468969r#about;27;14;32;17
435;http://www.wikidata.org/entity/Q3103199;Georges Millandy;1870;1964;94;NA;Q3103199;148523714;FALSE;NA;1;NA;125458596;http://data.bnf.fr/ark:/12148/cb125458596#about;18;14;23;19
436;http://www.wikidata.org/entity/Q517886;Léon Groc;1882;1956;74;NA;Q517886;26903830;FALSE;NA;1;NA;11905961r;http://data.bnf.fr/ark:/12148/cb11905961r#about;71;41;85;46
437;http://www.wikidata.org/entity/Q94246;René Guillot;1900;1969;69;NA;Q94246;71041192;FALSE;NA;1;NA;119064561;http://data.bnf.fr/ark:/12148/cb119064561#about;115;6;187;8
438;http://www.wikidata.org/entity/Q3172448;Jean Guitton;1887;1973;86;NA;Q3172448;90189914;FALSE;NA;1;NA;11318323f;http://data.bnf.fr/ark:/12148/cb11318323f#about;8;6;9;6
439;http://www.wikidata.org/entity/Q3047846;Edmond Guiraud;1879;1961;82;NA;Q3047846;88540146;FALSE;NA;1;NA;14653806s;http://data.bnf.fr/ark:/12148/cb14653806s#about;13;12;15;14
440;http://www.wikidata.org/entity/Q3385721;Pierre Ladoué;1881;1973;92;NA;Q3385721;81873492;FALSE;NA;1;NA;126670472;http://data.bnf.fr/ark:/12148/cb126670472#about;29;15;32;17
441;http://www.wikidata.org/entity/Q3131823;Henri Potez;1863;1946;83;5;Q3131823;33932093;FALSE;NA;1;0.0649350649350649;12473918v;http://data.bnf.fr/ark:/12148/cb12473918v#about;21;19;25;23
442;http://www.wikidata.org/entity/Q15407114;Marie Dauguet;1860;1942;82;NA;Q15407114;108552322;FALSE;NA;1;NA;122870542;http://data.bnf.fr/ark:/12148/cb122870542#about;9;9;9;9
443;http://www.wikidata.org/entity/Q55770622;Aimé Dupuy;1888;1976;88;NA;Q55770622;26845008;FALSE;NA;1;NA;10820459q;http://data.bnf.fr/ark:/12148/cb10820459q#about;15;6;17;8
444;http://www.wikidata.org/entity/Q2374293;Yvonne Girault;1896;1984;88;NA;Q2374293;26893339;FALSE;NA;1;NA;11905090v;http://data.bnf.fr/ark:/12148/cb11905090v#about;23;13;25;13
445;http://www.wikidata.org/entity/Q3170727;Jean Bernier;1894;1975;81;NA;Q3170727;03146193X;FALSE;NA;1;NA;122673387;http://data.bnf.fr/ark:/12148/cb122673387#about;6;5;10;6
446;http://www.wikidata.org/entity/Q56072065;Ivan Gaussen;1896;1978;82;NA;Q56072065;26884771;FALSE;NA;1;NA;11904376w;http://data.bnf.fr/ark:/12148/cb11904376w#about;22;7;30;10
447;http://www.wikidata.org/entity/Q3387618;Pierre de Massot;1900;1969;69;1;Q3387618;28197682;FALSE;NA;1;0.025;120081688;http://data.bnf.fr/ark:/12148/cb120081688#about;23;9;23;9
448;http://www.wikidata.org/entity/Q15455107;Jacques de la Faye;1855;1940;85;1;Q15455107;29439906;FALSE;NA;1;0.0117647058823529;107229195;http://data.bnf.fr/ark:/12148/cb107229195#about;19;19;26;26
